"RecordNumber","Zipcode","ZipCodeType","City","State","LocationType","Lat","Long","Xaxis","Yaxis","Zaxis","WorldRegion","Country","LocationText","Location","Decommisioned","TaxReturnsFiled","EstimatedPopulation","TotalWages","Notes"
80980,"30387","UNIQUE","J C PENNEY","GA","NOT ACCEPTABLE",33.74,-84.38,0.08,-0.82,0.55,"NA","US","J C Penney, GA","NA-US-GA-J C PENNEY","true",,,,"Converted Decommisioned Zipcodes"
80981,"30387","UNIQUE","ATL","GA","ACCEPTABLE",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Atl, GA","NA-US-GA-ATL","true",,,,"Converted Decommisioned Zipcodes"
80982,"30389","UNIQUE","ATL","GA","ACCEPTABLE",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Atl, GA","NA-US-GA-ATL","true",,,,"Converted Decommisioned Zipcodes"
80983,"30389","UNIQUE","ATLANTA","GA","PRIMARY",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Atlanta, GA","NA-US-GA-ATLANTA","true",,,,"Converted Decommisioned Zipcodes"
80984,"30389","UNIQUE","ATLANTA GAS LIGHT","GA","NOT ACCEPTABLE",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Atlanta Gas Light, GA","NA-US-GA-ATLANTA GAS LIGHT","true",,,,"Converted Decommisioned Zipcodes"
80985,"30390","UNIQUE","ATL","GA","ACCEPTABLE",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Atl, GA","NA-US-GA-ATL","true",,,,"Converted Decommisioned Zipcodes"
80986,"30390","UNIQUE","J C PENNEY","GA","NOT ACCEPTABLE",33.74,-84.38,0.08,-0.82,0.55,"NA","US","J C Penney, GA","NA-US-GA-J C PENNEY","true",,,,"Converted Decommisioned Zipcodes"
80987,"30390","UNIQUE","ATLANTA","GA","PRIMARY",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Atlanta, GA","NA-US-GA-ATLANTA","true",,,,"Converted Decommisioned Zipcodes"
80988,"30399","UNIQUE","ATL","GA","ACCEPTABLE",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Atl, GA","NA-US-GA-ATL","true",,,,"Converted Decommisioned Zipcodes"
80989,"30399","UNIQUE","ATLANTA","GA","PRIMARY",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Atlanta, GA","NA-US-GA-ATLANTA","true",,,,"Converted Decommisioned Zipcodes"
80990,"30399","UNIQUE","BANKAMERICA CORPORATION","GA","NOT ACCEPTABLE",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Bankamerica Corporation, GA","NA-US-GA-BANKAMERICA CORPORATION","true",,,,"Converted Decommisioned Zipcodes"
80991,"30596","UNIQUE","ALTO","GA","PRIMARY",34.44,-83.59,0.09,-0.81,0.56,"NA","US","Alto, GA","NA-US-GA-ALTO","true",,,,"Converted Decommisioned Zipcodes"
80992,"30596","UNIQUE","GA INDUSTRIAL INSTITUTE","GA","NOT ACCEPTABLE",34.44,-83.59,0.09,-0.81,0.56,"NA","US","Ga Industrial Institute, GA","NA-US-GA-GA INDUSTRIAL INSTITUTE","true",,,,"Converted Decommisioned Zipcodes"
80993,"30911","STANDARD","AUGUSTA","GA","PRIMARY",33.47,-81.96,0.11,-0.82,0.55,"NA","US","Augusta, GA","NA-US-GA-AUGUSTA","true",,,,"Converted Decommisioned Zipcodes"
80994,"30913","STANDARD","AUGUSTA","GA","PRIMARY",33.47,-81.96,0.11,-0.82,0.55,"NA","US","Augusta, GA","NA-US-GA-AUGUSTA","true",,,,"Converted Decommisioned Zipcodes"
80995,"31120","STANDARD","ATLANTA","GA","PRIMARY",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Atlanta, GA","NA-US-GA-ATLANTA","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
80996,"31120","STANDARD","T MOBILE","GA","NOT ACCEPTABLE",33.74,-84.38,0.08,-0.82,0.55,"NA","US","T Mobile, GA","NA-US-GA-T MOBILE","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
80997,"31191","UNIQUE","ATLANTA BMC","GA","ACCEPTABLE",33.79,-84.44,0.08,-0.82,0.55,"NA","US","Atlanta Bmc, GA","NA-US-GA-ATLANTA BMC","true",,,,"Converted Decommisioned Zipcodes"
80998,"31191","UNIQUE","FINGERHUT","GA","ACCEPTABLE",33.79,-84.44,0.08,-0.82,0.55,"NA","US","Fingerhut, GA","NA-US-GA-FINGERHUT","true",,,,"Converted Decommisioned Zipcodes"
80999,"31191","UNIQUE","ATLANTA","GA","PRIMARY",33.79,-84.44,0.08,-0.82,0.55,"NA","US","Atlanta, GA","NA-US-GA-ATLANTA","true",,,,"Converted Decommisioned Zipcodes"
81000,"31191","UNIQUE","ATL","GA","ACCEPTABLE",33.79,-84.44,0.08,-0.82,0.55,"NA","US","Atl, GA","NA-US-GA-ATL","true",,,,"Converted Decommisioned Zipcodes"
81001,"31197","UNIQUE","ATL","GA","ACCEPTABLE",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Atl, GA","NA-US-GA-ATL","true",,,,"Converted Decommisioned Zipcodes"
81002,"31197","UNIQUE","ATLANTA","GA","PRIMARY",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Atlanta, GA","NA-US-GA-ATLANTA","true",,,,"Converted Decommisioned Zipcodes"
81003,"31197","UNIQUE","ATLANTA BMC","GA","NOT ACCEPTABLE",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Atlanta Bmc, GA","NA-US-GA-ATLANTA BMC","true",,,,"Converted Decommisioned Zipcodes"
81004,"31198","UNIQUE","ATLANTA","GA","PRIMARY",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Atlanta, GA","NA-US-GA-ATLANTA","true",,,,"Converted Decommisioned Zipcodes"
81005,"31198","UNIQUE","ATLANTA BMC","GA","NOT ACCEPTABLE",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Atlanta Bmc, GA","NA-US-GA-ATLANTA BMC","true",,,,"Converted Decommisioned Zipcodes"
81006,"31198","UNIQUE","ATL","GA","ACCEPTABLE",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Atl, GA","NA-US-GA-ATL","true",,,,"Converted Decommisioned Zipcodes"
81007,"31199","UNIQUE","ATLANTA","GA","PRIMARY",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Atlanta, GA","NA-US-GA-ATLANTA","true",,,,"Converted Decommisioned Zipcodes"
81008,"31199","UNIQUE","ATLANTA BMC","GA","NOT ACCEPTABLE",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Atlanta Bmc, GA","NA-US-GA-ATLANTA BMC","true",,,,"Converted Decommisioned Zipcodes"
81009,"31199","UNIQUE","BMC","GA","NOT ACCEPTABLE",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Bmc, GA","NA-US-GA-BMC","true",,,,"Converted Decommisioned Zipcodes"
81010,"31199","UNIQUE","ATL","GA","ACCEPTABLE",33.74,-84.38,0.08,-0.82,0.55,"NA","US","Atl, GA","NA-US-GA-ATL","true",,,,"Converted Decommisioned Zipcodes"
81011,"32267","STANDARD","JACKSONVILLE","FL","PRIMARY",30.38,-81.41,0.12,-0.85,0.50,"NA","US","Jacksonville, FL","NA-US-FL-JACKSONVILLE","true",,,,"Converted Decommisioned Zipcodes"
81012,"32290","UNIQUE","HOMESIDE LENDING INC","FL","ACCEPTABLE",30.33,-81.65,0.12,-0.85,0.50,"NA","US","Homeside Lending Inc, FL","NA-US-FL-HOMESIDE LENDING INC","true",,,,"Converted Decommisioned Zipcodes"
81013,"32290","UNIQUE","JACKSONVILLE","FL","PRIMARY",30.33,-81.65,0.12,-0.85,0.50,"NA","US","Jacksonville, FL","NA-US-FL-JACKSONVILLE","true",,,,"Converted Decommisioned Zipcodes"
81014,"32454","PO BOX","POINT WASHINGTON","FL","PRIMARY",30.37,-86.11,0.05,-0.86,0.50,"NA","US","Point Washington, FL","NA-US-FL-POINT WASHINGTON","true",,,,"Converted Decommisioned Zipcodes"
81015,"32454","PO BOX","PT WASHINGTON","FL","ACCEPTABLE",30.37,-86.11,0.05,-0.86,0.50,"NA","US","Pt Washington, FL","NA-US-FL-PT WASHINGTON","true",,,,"Converted Decommisioned Zipcodes"
81016,"32782","STANDARD","TITUSVILLE","FL","PRIMARY",28.61,-80.80,0.14,-0.86,0.47,"NA","US","Titusville, FL","NA-US-FL-TITUSVILLE","true",,,,"Converted Decommisioned Zipcodes"
81017,"32890","UNIQUE","J C PENNEY CO","FL","NOT ACCEPTABLE",28.46,-81.38,0.13,-0.86,0.47,"NA","US","J C Penney Co, FL","NA-US-FL-J C PENNEY CO","true",,,,"Converted Decommisioned Zipcodes"
81018,"32890","UNIQUE","ORLANDO","FL","PRIMARY",28.46,-81.38,0.13,-0.86,0.47,"NA","US","Orlando, FL","NA-US-FL-ORLANDO","true",,,,"Converted Decommisioned Zipcodes"
81019,"32893","UNIQUE","DEFENSE FINANCE ACCOUNTING","FL","NOT ACCEPTABLE",28.42,-81.30,0.13,-0.86,0.47,"NA","US","Defense Finance Accounting, FL","NA-US-FL-DEFENSE FINANCE ACCOUNTING","true",,,,"Converted Decommisioned Zipcodes"
81020,"32893","UNIQUE","ORLANDO","FL","PRIMARY",28.42,-81.30,0.13,-0.86,0.47,"NA","US","Orlando, FL","NA-US-FL-ORLANDO","true",,,,"Converted Decommisioned Zipcodes"
81021,"32898","UNIQUE","MASTERCARD","FL","NOT ACCEPTABLE",28.53,-81.37,0.13,-0.86,0.47,"NA","US","Mastercard, FL","NA-US-FL-MASTERCARD","true",,,,"Converted Decommisioned Zipcodes"
81022,"32898","UNIQUE","ORLANDO","FL","PRIMARY",28.53,-81.37,0.13,-0.86,0.47,"NA","US","Orlando, FL","NA-US-FL-ORLANDO","true",,,,"Converted Decommisioned Zipcodes"
81023,"33107","UNIQUE","MASTER CHARGE","FL","NOT ACCEPTABLE",25.79,-80.31,0.15,-0.88,0.43,"NA","US","Master Charge, FL","NA-US-FL-MASTER CHARGE","true",,,,"Converted Decommisioned Zipcodes"
81024,"33107","UNIQUE","MIAMI","FL","PRIMARY",25.79,-80.31,0.15,-0.88,0.43,"NA","US","Miami, FL","NA-US-FL-MIAMI","true",,,,"Converted Decommisioned Zipcodes"
81025,"33110","UNIQUE","MIAMI","FL","PRIMARY",25.85,-80.20,0.15,-0.88,0.43,"NA","US","Miami, FL","NA-US-FL-MIAMI","true",,,,"Converted Decommisioned Zipcodes"
81026,"33110","UNIQUE","SOUTHERN BELL","FL","NOT ACCEPTABLE",25.85,-80.20,0.15,-0.88,0.43,"NA","US","Southern Bell, FL","NA-US-FL-SOUTHERN BELL","true",,,,"Converted Decommisioned Zipcodes"
81027,"33121","UNIQUE","FLAGSHIP BANKS OF MIAMI","FL","NOT ACCEPTABLE",25.79,-80.31,0.15,-0.88,0.43,"NA","US","Flagship Banks Of Miami, FL","NA-US-FL-FLAGSHIP BANKS OF MIAMI","true",,,,"Converted Decommisioned Zipcodes"
81028,"33121","UNIQUE","MIAMI","FL","PRIMARY",25.79,-80.31,0.15,-0.88,0.43,"NA","US","Miami, FL","NA-US-FL-MIAMI","true",,,,"Converted Decommisioned Zipcodes"
81029,"33148","UNIQUE","EASTERN AIRLINES","FL","NOT ACCEPTABLE",25.79,-80.31,0.15,-0.88,0.43,"NA","US","Eastern Airlines, FL","NA-US-FL-EASTERN AIRLINES","true",,,,"Converted Decommisioned Zipcodes"
81030,"33148","UNIQUE","MIAMI","FL","PRIMARY",25.79,-80.31,0.15,-0.88,0.43,"NA","US","Miami, FL","NA-US-FL-MIAMI","true",,,,"Converted Decommisioned Zipcodes"
81031,"33195","UNIQUE","FIRST UNION BANK","FL","NOT ACCEPTABLE",25.79,-80.31,0.15,-0.88,0.43,"NA","US","First Union Bank, FL","NA-US-FL-FIRST UNION BANK","true",,,,"Converted Decommisioned Zipcodes"
81032,"33195","UNIQUE","MIAMI","FL","PRIMARY",25.79,-80.31,0.15,-0.88,0.43,"NA","US","Miami, FL","NA-US-FL-MIAMI","true",,,,"Converted Decommisioned Zipcodes"
81033,"33439","STANDARD","BRYANT","FL","ACCEPTABLE",26.84,-80.61,0.14,-0.88,0.45,"NA","US","Bryant, FL","NA-US-FL-BRYANT","true",,,,"Converted Decommisioned Zipcodes"
81034,"33439","STANDARD","CANAL POINT","FL","PRIMARY",26.84,-80.61,0.14,-0.88,0.45,"NA","US","Canal Point, FL","NA-US-FL-CANAL POINT","true",,,,"Converted Decommisioned Zipcodes"
81035,"33447","STANDARD","DELRAY BEACH","FL","PRIMARY",26.46,-80.07,0.15,-0.88,0.44,"NA","US","Delray Beach, FL","NA-US-FL-DELRAY BEACH","true",,,,"Converted Decommisioned Zipcodes"
81036,"33651","UNIQUE","FIRST NATIONAL BANK OF FL","FL","NOT ACCEPTABLE",27.95,-82.53,0.11,-0.87,0.46,"NA","US","First National Bank Of Fl, FL","NA-US-FL-FIRST NATIONAL BANK OF FL","true",,,,"Converted Decommisioned Zipcodes"
81037,"33651","UNIQUE","TAMPA","FL","PRIMARY",27.95,-82.53,0.11,-0.87,0.46,"NA","US","Tampa, FL","NA-US-FL-TAMPA","true",,,,"Converted Decommisioned Zipcodes"
81038,"33690","STANDARD","TAMPA","FL","PRIMARY",27.92,-82.49,0.11,-0.87,0.46,"NA","US","Tampa, FL","NA-US-FL-TAMPA","true",,,,"Converted Decommisioned Zipcodes"
81039,"33690","STANDARD","PALMA CEIA","FL","ACCEPTABLE",27.92,-82.49,0.11,-0.87,0.46,"NA","US","Palma Ceia, FL","NA-US-FL-PALMA CEIA","true",,,,"Converted Decommisioned Zipcodes"
81040,"33900","STANDARD","FORT MYERS","FL","PRIMARY",26.62,-81.84,0.12,-0.88,0.44,"NA","US","Fort Myers, FL","NA-US-FL-FORT MYERS","true",,,,"Converted Decommisioned Zipcodes"
81041,"34043","MILITARY","APO","AA","PRIMARY",0.00,0.00,0.00,0.00,0.00,"NA","US",,"NA-US-","true",,,,"Converted Decommisioned Zipcodes"
81042,"34076","MILITARY","APO","AA","PRIMARY",0.00,0.00,0.00,0.00,0.00,"SA","EC",,"SA-EC-MANTA AB","true",,,,"Converted Decommisioned Zipcodes;Country and installation from  MPSA Ballot"
81043,"34079","MILITARY","APO","AA","ACCEPTABLE",0.00,0.00,0.00,0.00,0.00,"NA","US",,"NA-US-","true",,,,"Converted Decommisioned Zipcodes"
81044,"34079","MILITARY","FPO","AA","PRIMARY",0.00,0.00,0.00,0.00,0.00,"NA","US",,"NA-US-","true",,,,"Converted Decommisioned Zipcodes"
81045,"35225","UNIQUE","BHAM","AL","NOT ACCEPTABLE",33.46,-86.81,0.04,-0.83,0.55,"NA","US","Bham, AL","NA-US-AL-BHAM","true",,,,"Converted Decommisioned Zipcodes"
81046,"35225","UNIQUE","BIRMINGHAM","AL","PRIMARY",33.46,-86.81,0.04,-0.83,0.55,"NA","US","Birmingham, AL","NA-US-AL-BIRMINGHAM","true",,,,"Converted Decommisioned Zipcodes"
81047,"35225","UNIQUE","HIGH COTTON","AL","NOT ACCEPTABLE",33.46,-86.81,0.04,-0.83,0.55,"NA","US","High Cotton, AL","NA-US-AL-HIGH COTTON","true",,,,"Converted Decommisioned Zipcodes"
81048,"35230","UNIQUE","BHAM","AL","NOT ACCEPTABLE",33.46,-86.81,0.04,-0.83,0.55,"NA","US","Bham, AL","NA-US-AL-BHAM","true",,,,"Converted Decommisioned Zipcodes"
81049,"35230","UNIQUE","BIRMINGHAM","AL","PRIMARY",33.46,-86.81,0.04,-0.83,0.55,"NA","US","Birmingham, AL","NA-US-AL-BIRMINGHAM","true",,,,"Converted Decommisioned Zipcodes"
81050,"35230","UNIQUE","PROGRESSIVE FARMER","AL","NOT ACCEPTABLE",33.46,-86.81,0.04,-0.83,0.55,"NA","US","Progressive Farmer, AL","NA-US-AL-PROGRESSIVE FARMER","true",,,,"Converted Decommisioned Zipcodes"
81051,"35240","UNIQUE","BHAM","AL","NOT ACCEPTABLE",33.46,-86.81,0.04,-0.83,0.55,"NA","US","Bham, AL","NA-US-AL-BHAM","true",,,,"Converted Decommisioned Zipcodes"
81052,"35240","UNIQUE","BIRMINGHAM","AL","PRIMARY",33.46,-86.81,0.04,-0.83,0.55,"NA","US","Birmingham, AL","NA-US-AL-BIRMINGHAM","true",,,,"Converted Decommisioned Zipcodes"
81053,"35240","UNIQUE","PROGRESSIVE FARMER","AL","NOT ACCEPTABLE",33.46,-86.81,0.04,-0.83,0.55,"NA","US","Progressive Farmer, AL","NA-US-AL-PROGRESSIVE FARMER","true",,,,"Converted Decommisioned Zipcodes"
81054,"35245","UNIQUE","BHAM","AL","NOT ACCEPTABLE",33.46,-86.81,0.04,-0.83,0.55,"NA","US","Bham, AL","NA-US-AL-BHAM","true",,,,"Converted Decommisioned Zipcodes"
81055,"35245","UNIQUE","BIRMINGHAM","AL","PRIMARY",33.46,-86.81,0.04,-0.83,0.55,"NA","US","Birmingham, AL","NA-US-AL-BIRMINGHAM","true",,,,"Converted Decommisioned Zipcodes"
81056,"35245","UNIQUE","HIGH COTTON","AL","NOT ACCEPTABLE",33.46,-86.81,0.04,-0.83,0.55,"NA","US","High Cotton, AL","NA-US-AL-HIGH COTTON","true",,,,"Converted Decommisioned Zipcodes"
81057,"35263","UNIQUE","BHAM","AL","NOT ACCEPTABLE",33.53,-86.78,0.04,-0.83,0.55,"NA","US","Bham, AL","NA-US-AL-BHAM","true",,,,"Converted Decommisioned Zipcodes"
81058,"35263","UNIQUE","BIRMINGHAM","AL","PRIMARY",33.53,-86.78,0.04,-0.83,0.55,"NA","US","Birmingham, AL","NA-US-AL-BIRMINGHAM","true",,,,"Converted Decommisioned Zipcodes"
81059,"35263","UNIQUE","JEFFERSON COUNTY COURTHOUSE","AL","NOT ACCEPTABLE",33.53,-86.78,0.04,-0.83,0.55,"NA","US","Jefferson County Courthouse, AL","NA-US-AL-JEFFERSON COUNTY COURTHOUSE","true",,,,"Converted Decommisioned Zipcodes"
81060,"35277","UNIQUE","BHAM","AL","NOT ACCEPTABLE",33.44,-86.73,0.04,-0.83,0.55,"NA","US","Bham, AL","NA-US-AL-BHAM","true",,,,"Converted Decommisioned Zipcodes"
81061,"35277","UNIQUE","BIRMINGHAM","AL","PRIMARY",33.44,-86.73,0.04,-0.83,0.55,"NA","US","Birmingham, AL","NA-US-AL-BIRMINGHAM","true",,,,"Converted Decommisioned Zipcodes"
81062,"35277","UNIQUE","BELL SOUTH","AL","NOT ACCEPTABLE",33.44,-86.73,0.04,-0.83,0.55,"NA","US","Bell South, AL","NA-US-AL-BELL SOUTH","true",,,,"Converted Decommisioned Zipcodes"
81063,"35278","UNIQUE","OXMOOR HOUSE","AL","NOT ACCEPTABLE",33.46,-86.81,0.04,-0.83,0.55,"NA","US","Oxmoor House, AL","NA-US-AL-OXMOOR HOUSE","true",,,,"Converted Decommisioned Zipcodes"
81064,"35278","UNIQUE","BHAM","AL","NOT ACCEPTABLE",33.46,-86.81,0.04,-0.83,0.55,"NA","US","Bham, AL","NA-US-AL-BHAM","true",,,,"Converted Decommisioned Zipcodes"
81065,"35278","UNIQUE","BIRMINGHAM","AL","PRIMARY",33.46,-86.81,0.04,-0.83,0.55,"NA","US","Birmingham, AL","NA-US-AL-BIRMINGHAM","true",,,,"Converted Decommisioned Zipcodes"
81066,"35279","UNIQUE","PARISIANS INC","AL","NOT ACCEPTABLE",33.42,-86.78,0.04,-0.83,0.55,"NA","US","Parisians Inc, AL","NA-US-AL-PARISIANS INC","true",,,,"Converted Decommisioned Zipcodes"
81067,"35279","UNIQUE","BHAM","AL","NOT ACCEPTABLE",33.42,-86.78,0.04,-0.83,0.55,"NA","US","Bham, AL","NA-US-AL-BHAM","true",,,,"Converted Decommisioned Zipcodes"
81068,"35279","UNIQUE","BIRMINGHAM","AL","PRIMARY",33.42,-86.78,0.04,-0.83,0.55,"NA","US","Birmingham, AL","NA-US-AL-BIRMINGHAM","true",,,,"Converted Decommisioned Zipcodes"
81069,"35280","UNIQUE","BHAM","AL","NOT ACCEPTABLE",33.51,-86.80,0.04,-0.83,0.55,"NA","US","Bham, AL","NA-US-AL-BHAM","true",,,,"Converted Decommisioned Zipcodes"
81070,"35280","UNIQUE","BIRMINGHAM","AL","PRIMARY",33.51,-86.80,0.04,-0.83,0.55,"NA","US","Birmingham, AL","NA-US-AL-BIRMINGHAM","true",,,,"Converted Decommisioned Zipcodes"
81071,"35280","UNIQUE","DECORATIVE CRAFT IDEAS","AL","NOT ACCEPTABLE",33.51,-86.80,0.04,-0.83,0.55,"NA","US","Decorative Craft Ideas, AL","NA-US-AL-DECORATIVE CRAFT IDEAS","true",,,,"Converted Decommisioned Zipcodes"
81072,"35281","UNIQUE","DECORATIVE CRAFT IDEAS","AL","NOT ACCEPTABLE",33.51,-86.80,0.04,-0.83,0.55,"NA","US","Decorative Craft Ideas, AL","NA-US-AL-DECORATIVE CRAFT IDEAS","true",,,,"Converted Decommisioned Zipcodes"
81073,"35281","UNIQUE","BHAM","AL","NOT ACCEPTABLE",33.51,-86.80,0.04,-0.83,0.55,"NA","US","Bham, AL","NA-US-AL-BHAM","true",,,,"Converted Decommisioned Zipcodes"
81074,"35281","UNIQUE","BIRMINGHAM","AL","PRIMARY",33.51,-86.80,0.04,-0.83,0.55,"NA","US","Birmingham, AL","NA-US-AL-BIRMINGHAM","true",,,,"Converted Decommisioned Zipcodes"
81075,"35286","UNIQUE","BHAM","AL","NOT ACCEPTABLE",33.42,-86.78,0.04,-0.83,0.55,"NA","US","Bham, AL","NA-US-AL-BHAM","true",,,,"Converted Decommisioned Zipcodes"
81076,"35286","UNIQUE","BIRMINGHAM","AL","PRIMARY",33.42,-86.78,0.04,-0.83,0.55,"NA","US","Birmingham, AL","NA-US-AL-BIRMINGHAM","true",,,,"Converted Decommisioned Zipcodes"
81077,"35286","UNIQUE","PIZITZ","AL","NOT ACCEPTABLE",33.42,-86.78,0.04,-0.83,0.55,"NA","US","Pizitz, AL","NA-US-AL-PIZITZ","true",,,,"Converted Decommisioned Zipcodes"
81078,"35289","UNIQUE","ASSC DOCTORS INS","AL","NOT ACCEPTABLE",33.51,-86.80,0.04,-0.83,0.55,"NA","US","Assc Doctors Ins, AL","NA-US-AL-ASSC DOCTORS INS","true",,,,"Converted Decommisioned Zipcodes"
81079,"35289","UNIQUE","BIRMINGHAM","AL","PRIMARY",33.51,-86.80,0.04,-0.83,0.55,"NA","US","Birmingham, AL","NA-US-AL-BIRMINGHAM","true",,,,"Converted Decommisioned Zipcodes"
81080,"35289","UNIQUE","BHAM","AL","NOT ACCEPTABLE",33.51,-86.80,0.04,-0.83,0.55,"NA","US","Bham, AL","NA-US-AL-BHAM","true",,,,"Converted Decommisioned Zipcodes"
81081,"35299","UNIQUE","BIRMINGHAM","AL","PRIMARY",33.51,-86.80,0.04,-0.83,0.55,"NA","US","Birmingham, AL","NA-US-AL-BIRMINGHAM","true",,,,"Converted Decommisioned Zipcodes"
81082,"35299","UNIQUE","SO CENTRAL BELL","AL","NOT ACCEPTABLE",33.51,-86.80,0.04,-0.83,0.55,"NA","US","So Central Bell, AL","NA-US-AL-SO CENTRAL BELL","true",,,,"Converted Decommisioned Zipcodes"
81083,"35299","UNIQUE","BHAM","AL","NOT ACCEPTABLE",33.51,-86.80,0.04,-0.83,0.55,"NA","US","Bham, AL","NA-US-AL-BHAM","true",,,,"Converted Decommisioned Zipcodes"
81084,"36210","PO BOX","ANNISTON","AL","PRIMARY",33.65,-85.77,0.06,-0.83,0.55,"NA","US","Anniston, AL","NA-US-AL-ANNISTON","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81085,"37249","STANDARD","NASHVL","TN","ACCEPTABLE",36.16,-86.78,0.04,-0.80,0.59,"NA","US","Nashvl, TN","NA-US-TN-NASHVL","true",,,,"Converted Decommisioned Zipcodes"
81086,"37249","STANDARD","NASHVLE","TN","ACCEPTABLE",36.16,-86.78,0.04,-0.80,0.59,"NA","US","Nashvle, TN","NA-US-TN-NASHVLE","true",,,,"Converted Decommisioned Zipcodes"
81087,"37249","STANDARD","TN DEPT OF SAFETY","TN","ACCEPTABLE",36.16,-86.78,0.04,-0.80,0.59,"NA","US","Tn Dept Of Safety, TN","NA-US-TN-TN DEPT OF SAFETY","true",,,,"Converted Decommisioned Zipcodes"
81088,"37990","UNIQUE","THE MAIL BOX","TN","NOT ACCEPTABLE",35.86,-84.12,0.08,-0.80,0.58,"NA","US","The Mail Box, TN","NA-US-TN-THE MAIL BOX","true",,,,"Converted Decommisioned Zipcodes"
81089,"37990","UNIQUE","KNOXVILLE","TN","PRIMARY",35.86,-84.12,0.08,-0.80,0.58,"NA","US","Knoxville, TN","NA-US-TN-KNOXVILLE","true",,,,"Converted Decommisioned Zipcodes"
81090,"38110","UNIQUE","MEM","TN","NOT ACCEPTABLE",35.05,-89.94,8.42981605302325e-04,-0.81,0.57,"NA","US","Mem, TN","NA-US-TN-MEM","true",,,,"Converted Decommisioned Zipcodes"
81091,"38110","UNIQUE","MEMPHIS","TN","PRIMARY",35.05,-89.94,8.42981605302325e-04,-0.81,0.57,"NA","US","Memphis, TN","NA-US-TN-MEMPHIS","true",,,,"Converted Decommisioned Zipcodes"
81092,"38110","UNIQUE","I R S","TN","NOT ACCEPTABLE",35.05,-89.94,8.42981605302325e-04,-0.81,0.57,"NA","US","I R S, TN","NA-US-TN-I R S","true",,,,"Converted Decommisioned Zipcodes"
81093,"38110","UNIQUE","MPHS","TN","NOT ACCEPTABLE",35.05,-89.94,8.42981605302325e-04,-0.81,0.57,"NA","US","Mphs, TN","NA-US-TN-MPHS","true",,,,"Converted Decommisioned Zipcodes"
81094,"38142","UNIQUE","MPHS","TN","NOT ACCEPTABLE",35.14,-90.04,-6.96412432844295e-04,-0.81,0.57,"NA","US","Mphs, TN","NA-US-TN-MPHS","true",,,,"Converted Decommisioned Zipcodes"
81095,"38142","UNIQUE","CREDIT CARD SERVICE CENTER","TN","NOT ACCEPTABLE",35.14,-90.04,-6.96412432844295e-04,-0.81,0.57,"NA","US","Credit Card Service Center, TN","NA-US-TN-CREDIT CARD SERVICE CENTER","true",,,,"Converted Decommisioned Zipcodes"
81096,"38142","UNIQUE","MEM","TN","NOT ACCEPTABLE",35.14,-90.04,-6.96412432844295e-04,-0.81,0.57,"NA","US","Mem, TN","NA-US-TN-MEM","true",,,,"Converted Decommisioned Zipcodes"
81097,"38142","UNIQUE","MEMPHIS","TN","PRIMARY",35.14,-90.04,-6.96412432844295e-04,-0.81,0.57,"NA","US","Memphis, TN","NA-US-TN-MEMPHIS","true",,,,"Converted Decommisioned Zipcodes"
81098,"38165","UNIQUE","MEMPHIS","TN","PRIMARY",35.14,-90.04,-6.96412432844295e-04,-0.81,0.57,"NA","US","Memphis, TN","NA-US-TN-MEMPHIS","true",,,,"Converted Decommisioned Zipcodes"
81099,"38165","UNIQUE","MEMPHIS RCSC","TN","NOT ACCEPTABLE",35.14,-90.04,-6.96412432844295e-04,-0.81,0.57,"NA","US","Memphis Rcsc, TN","NA-US-TN-MEMPHIS RCSC","true",,,,"Converted Decommisioned Zipcodes"
81100,"38227","STANDARD","ELBRIDGE","TN","PRIMARY",36.26,-89.32,9.54124655574428e-03,-0.80,0.59,"NA","US","Elbridge, TN","NA-US-TN-ELBRIDGE","true",,,,"Converted Decommisioned Zipcodes"
81101,"39235","UNIQUE","JACKSON","MS","PRIMARY",32.29,-90.18,-2.72484296487566e-03,-0.84,0.53,"NA","US","Jackson, MS","NA-US-MS-JACKSON","true",,,,"Converted Decommisioned Zipcodes"
